ITEM-ID	WHSE-CD	LAST-ACT-DT	LAST-ORD-DT	LAST-SHIP-DT	LAST-RCPT-DT	LST-TRAN-DT	LST-ADJ-DT	ECON-ORD-QTY	SHP-LEAD-TM	VEND-LD-TM	STD-COST	AVG-COST	LST-RCPT-CST	ON HAND	REL-QTY	BO-QTY	FUT-QTY	ON-ORD-QTY	MTD-RCPT	MTD-SALES	MTD-ADJ	MTD-TRAN	MTD-BOOKED	YTD-BO	QTD-PUR	PQ-PUR	DESC-1	DESC-2	VEND-ID	VEND-ITEM-ID	PROD-CLS	KEYWORD	STK-UOM	CST-UOM	PRC-UOM	TYPE	CHARACTERISTICS	BUYER-CD	ALW-SLS-HIST	ALW-SERIALIZED	WARRANTY ITEM	ALW-PERC-LVL-ADJ	ALW-COMMIS	ALW-LOT-INVEN	MFG-PUR-REP-SURCHG	PHANTOM	ALW-MODEL-ITEM	ALW-BACKFLUSH	REV-DT	EFF-DT	WGT-UOM	STD-CSTIML	COMMIS-PERC	UNT-WGT
F1969	1	6/30/2005	1/13/1998	6/30/2005	10/28/2003	10/23/2000	1/2/2001	0	28	24	43	0	43	190	160	0	0	0	0	8	0	0	160	0	0	0
F1971	1	6/15/2005		11/30/2004	6/14/2005	8/4/2000	9/30/2002	0	5	6	65.1	0	68.4	42	20	0	0	0	25	0	0	0	0	0	17.1	0
F1973	1	6/15/2005		3/29/2005	3/28/2000	11/12/1999	9/1/1999	0	8	13	522.85	0	522.85	16	9	0	0	0	0	0	0	0	9	0	0	0
F1974	1	1/4/2005		3/18/1998		1/14/1998	5/17/1999	0	18	18	3.4	0	3.4	1261	0	0	0	0	0	0	0	0	0	0	0	0
F1976	1	6/30/2005		6/16/2005	2/24/2004	11/19/1999	6/30/2005	0	8	10	12	0	12	135	0	0	0	0	0	100	-6	0	0	0	0	0
F1977	1	6/27/2005		6/16/2005	6/14/2005	4/9/1999	6/27/2005	0	8	19	11.5	0	11.5	1524	0	0	0	0	1000	100	624	0	0	0	115	0
F1978	1	6/23/2005		6/23/2005	5/17/2005	8/18/2000	10/17/2001	0	18	8	69.4	0	80	909	234	0	0	0	0	250	0	0	0	0	80	0
F1979	1	6/10/2005		6/10/2005	6/8/2005			0	0	1	7.06	0	6.83	13	10	0	0	0	10	1	0	0	0	0	103.6	0
F1981	1	1/4/2005		1/16/1998		5/21/1998	1/23/1998	0	4	4	17.76	0	17.76	416	0	0	0	0	0	0	0	0	0	0	0	0
F1982	1	1/4/2005		4/29/2002	9/8/2000	9/10/1999	5/5/2003	0	4	3	4.31	0	4.31	316	0	0	0	0	0	0	0	0	0	0	0	0
F1983	1	5/26/2005		7/31/2004		1/3/2000	1/30/2001	0	4	4	2.94	0	2.94	63	5	0	0	0	0	0	0	0	0	0	0	0
F1984	1	6/30/2005		5/25/2005	7/30/2004	11/12/1999	2/2/2001	0	6	12	3.69	0	3.69	4	9	0	0	25	0	0	0	0	9	0	0	0
F1985	1	1/4/2005		7/13/1999	4/4/2000	4/11/2000	10/21/1998	0	0	3	69.1	0	69.1	490	0	0	0	0	0	0	0	0	0	0	0	0
F1986	1	1/4/2005		6/18/2004	9/24/2003	1/10/2001	2/27/2004	100	0	2	19.5	0	19.5	1394	0	0	0	0	0	0	0	0	0	0	0	0
F1987	1	1/4/2005		7/13/1999	1/5/2000	1/19/2000	7/19/1999	0	0	1	114.6	0	114.6	143	0	0	0	0	0	0	0	0	0	0	0	0
F1989	1	6/23/2005		6/23/2005	3/18/2003	9/2/1999	11/27/2001	0	0	14	9	0	9	995	6276	0	0	6000	0	1896	0	0	8076	0	0	0
F1990	1	1/4/2005		3/26/2002	11/7/2001	11/8/2000	11/17/2000	0	0	2	3.42	0	3.42	1421	0	0	0	0	0	0	0	0	0	0	0	0
F1991	1	6/30/2005	10/15/2002	6/30/2005	2/23/2005	1/10/2001	10/29/2004	20	1	32	29	0	29	55	318	0	0	500	0	243	0	0	-3	0	0	217.5
F1992	1	1/4/2005		9/9/2003	4/20/2001	8/1/2000	5/5/2003	0	0	8	66.8	0	66.8	5117	0	0	0	0	0	0	0	0	0	0	0	0
F1993	1	1/4/2005		3/4/2002	2/11/2002			0	0	12	7.15	0	7.15	186	0	0	0	0	0	0	0	0	0	0	0	0
F1994	1	1/4/2005		3/4/2002	2/11/2002		7/21/2000	0	0	12	10.55	0	10.55	143	0	0	0	0	0	0	0	0	0	0	0	0
F1999	1	6/17/2005		6/17/2005	5/25/2005		11/21/2003	0	0	9	52.35	0	52.35	136	0	0	0	0	0	2160	0	0	0	0	104.7	0
F2000	1	1/4/2005		7/20/2001	8/31/2001		2/15/2001	0	0	2	30.15	0	30.15	32	0	0	0	0	0	0	0	0	0	0	0	0
F2001	1	1/4/2005		4/18/2003	9/6/2000			0	0	14	15.81	0	15.81	18	0	0	0	0	0	0	0	0	0	0	0	0
F2002	1	1/4/2005		11/7/2000	9/6/2000			0	0	14	6.35	0	6.35	101	0	0	0	0	0	0	0	0	0	0	0	0
F2003	1	1/4/2005		5/18/2001	4/24/2001		2/15/2001	0	0	15	75.8	0	75.8	249	0	0	0	0	0	0	0	0	0	0	0	0
F2005	1	1/4/2005		6/7/2001	4/24/2001		4/16/2001	0	0	15	40.46	0	40.46	183	0	0	0	0	0	0	0	0	0	0	0	0
F2006	1	1/4/2005		5/15/2001	4/24/2001		4/16/2001	0	0	15	43.84	0	43.84	528	0	0	0	0	0	0	0	0	0	0	0	0
F2007	1	1/4/2005		9/5/2001	4/24/2001		2/15/2001	0	0	15	45.19	0	45.19	1947	0	0	0	0	0	0	0	0	0	0	0	0
F2008	1	1/4/2005		5/16/2001	4/24/2001		2/15/2001	0	0	15	45.42	0	45.42	357	0	0	0	0	0	0	0	0	0	0	0	0
F2009	1	1/4/2005		5/16/2001	4/24/2001		2/15/2001	0	0	15	49.05	0	49.05	353	0	0	0	0	0	0	0	0	0	0	0	0
F2010	1	1/4/2005		5/15/2001	4/24/2001		2/15/2001	0	0	15	58.07	0	58.07	261	0	0	0	0	0	0	0	0	0	0	0	0
F2012	1	1/4/2005		5/16/2001	4/24/2001		2/15/2001	0	0	15	379.03	0	379.03	256	0	0	0	0	0	0	0	0	0	0	0	0
F2017	1	1/4/2005		5/18/2001	4/24/2001		2/15/2001	0	0	15	151.57	0	151.57	400	0	0	0	0	0	0	0	0	0	0	0	0
F2020	1	6/6/2005		6/6/2005	4/25/2003			0	0	19	53.9	0	53.9	41	0	0	0	0	0	4	0	0	0	0	0	0
F2021	1	6/6/2005		6/6/2005	1/13/2003		11/5/2002	0	0	12	53.9	0	53.9	84	0	0	0	0	0	4	0	0	0	0	0	0
F2023	1	6/2/2005		6/2/2005	9/4/2003		9/3/2003	0	0	2	23.1	0	23.1	124	0	0	0	0	0	9	0	0	0	0	0	0
F2025	1	6/28/2005		6/28/2005	5/9/2005		10/7/2003	0	0	12	36.13	0	39.74	3	92	0	0	100	0	92	0	0	128	0	79.48	39.74
F2026	1	1/4/2005		11/7/2002	6/11/2002			0	0	16	22.5	0	22.5	184	0	0	0	0	0	0	0	0	0	0	0	0
F2027	1	6/16/2005		5/27/2005	1/7/2002			0	0	25	13	0	13	1841	12	0	0	0	0	0	0	0	2	0	0	0
F2028	1	6/30/2005		6/30/2005	6/8/2005		1/3/2003	0	0	2	45	0	45	111	112	0	0	0	100	48	0	0	84	0	76.5	72
F2031	1	6/30/2005		5/4/2005	5/25/2005			100	0	4	23.35	0	23.35	637	815	0	0	500	0	0	0	0	200	0	116.75	0
F2032	1	6/30/2005		6/30/2005	6/27/2005		1/14/2005	0	0	3	15.34	0	15.34	368	120	0	0	0	250	88	0	0	92	0	53.69	30.68
F2033	1	6/21/2005		3/3/2005	4/12/2004			0	0	31	15	0	15	322	8	0	0	0	0	0	0	0	2	0	0	0
F2034	1	4/6/2005		4/6/2005	1/10/2005			0	0	31	8	0	8	54	0	0	0	0	0	0	0	0	0	0	0	40
F2035	1	4/6/2005		4/6/2005	3/11/2005			0	0	86	4	0	4	123	0	0	0	0	0	0	0	0	0	0	0	28
F2036	1	1/4/2005		12/24/2003	10/8/2003		5/27/2004	0	0	2	9.68	0	9.68	16	0	0	0	0	0	0	0	0	0	0	0	0
F2038	1	1/4/2005		3/3/2004	1/8/2004			0	0	24	6.74	0	6.74	888	0	0	0	0	0	0	0	0	0	0	0	0
F2039	1	6/15/2005		6/15/2005	11/24/2003			0	0	7	6.5	0	6.5	421	7	0	0	0	0	1	0	0	6	0	0	0
F2040	1	6/20/2005		6/20/2005	2/15/2005		5/31/2005	0	0	3	44.16	0	44.16	47	10	0	0	0	0	11	0	0	0	0	0	41.12
F2041	1	1/4/2005		5/20/2004	1/7/2004		5/18/2004	0	0	8	51.28	0	51.28	20	0	0	0	0	0	0	0	0	0	0	0	0
F2042	1	6/23/2005		6/23/2005	5/13/2005			0	0	20	51.5	0	51.5	61	80	0	0	100	0	45	0	0	40	0	51.5	103
F2043	1	6/27/2005		6/27/2005	6/23/2005		6/27/2005	0	0	2	1.35	0	1.35	0	0	0	0	0	20	20	-10	0	11	0	27	34.32
F2045	1	2/11/2005			2/11/2005			0	0	2	8.56	0	856	10	0	0	0	0	0	0	0	0	0	0	0	85.6
FENDERSTAND	1	2/28/2005						0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
FLG 189-0972	1	1/4/2005		8/6/2004	7/16/2004		12/8/2004	0	0	0	12.05	2.72	0.07	6	0	0	0	0	0	0	0	0	0	0	0	0
FREIGHT CHARGES	1	6/30/2005	2/16/2005	2/1/2005			6/30/2005	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
FSB-1	1	3/31/2005			3/31/2005			0	0	0	0	0.8	0	50	0	0	0	0	0	0	0	0	0	0	80	0
FSR/FRR-2	1	1/4/2005		2/3/2004	1/30/2004			0	0	0	16.23	0.56	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FTBI-FSR-1	1	1/4/2005		2/3/2004	1/27/2004			0	0	0	47.69	0.04	1.29	2	0	0	0	0	0	0	0	0	0	0	0	0
FTBI-FSR-2	1	1/4/2005		2/3/2004	2/20/2004		12/10/2002	0	0	0	15.84	0.99	0	67	0	0	0	0	0	0	0	0	0	0	0	0
G2037916	1	1/4/2005	6/5/2001	7/13/2001	7/10/2001			0	38	0	15.43	2.64	8.06	2	0	0	0	0	0	0	0	0	0	0	0	0
G715256	1	6/16/2005	4/12/2005	6/16/2005	6/14/2005			0	65	0	15.76	0	2.2	0	0	0	25	25	25	25	0	0	25	0	92.5	0
GEN249-01	1	5/3/2005	1/1/2005	4/22/2005	3/17/2005		4/3/2002	0	102	0	48.23	0.48	0.44	0	0	0	25	75	0	0	0	0	0	0	0	22.5
GEN249-02	1	6/30/2005	1/1/2005	4/22/2005	6/30/2005		2/19/2002	0	102	0	11.26	0	0	75	0	0	25	0	75	0	0	0	0	0	0	0
GROVE REJECTION	1	6/30/2005	6/30/2005	6/30/2005			1/14/2005	0	11	0	0	0	0	-231	0	0	28	0	0	23	0	0	0	0	0	0
GS218	1	6/27/2005	11/10/1998	6/27/2005	5/3/2005	11/8/2000	12/31/2002	0	5	71	1.48	0	1.75	630	917	0	0	500	0	24	0	0	25	0	962.5	1610.24
H42508X16	1	6/7/2005	4/26/2005	5/19/2005	5/12/2005			0	23	16	15	0	15	6	20	0	0	25	0	0	0	0	0	0	150	0
H42508X24	1	6/7/2005	4/22/1999	5/19/2005	5/12/2005	10/23/2000	11/4/1997	0	14	19	16	0	16	7	20	0	0	25	0	0	0	0	0	0	160	0
H6164	1	1/4/2005	11/12/1999	4/11/2001	4/5/2001	5/7/1997	1/9/1997	0	57	0	289.38	43.02	86.03	1	0	0	0	0	0	0	0	0	0	0	0	0
I100	1	1/4/2005		8/18/2004		1/2/2001	9/20/2004	0	0	19	92.5	0	92.5	232	0	0	0	0	0	0	0	0	0	0	0	0
I105	1	6/30/2005		6/30/2005	3/15/2005	1/2/2001	6/17/2003	0	20	37	5.2	0	5.2	2374	1566	0	0	0	0	445	0	0	1	0	0	156
I113	1	5/26/2005		11/30/2004	11/4/2004	8/21/2000	5/1/1998	100	0	30	0.73	0	0.73	89	20	0	0	0	0	0	0	0	0	0	0	0
I114	1	5/26/2005		11/30/2004	11/20/2000	11/20/2000	8/29/2002	0	20	15	0.39	0	0.39	133	25	0	0	0	0	0	0	0	0	0	0	0
I115	1	5/26/2005		11/30/2004	11/4/2004	7/12/2000	5/1/1998	0	20	25	1.67	0	1.67	99	25	0	0	0	0	0	0	0	0	0	0	0
I118	1	1/4/2005		7/31/2004	11/15/2000	11/30/2000	6/25/2002	0	100	20	2.25	0	2.25	2	0	0	0	0	0	0	0	0	0	0	0	0
I122	1	5/26/2005		11/30/2004	7/8/2004	11/20/2000	11/19/2002	0	20	42	41	0	41	92	75	0	0	0	0	0	0	0	0	0	0	0
I123	1	2/9/2005		5/19/1995		1/3/2000	2/9/2005	0	0	0	0.05	0	0.05	8	0	0	0	0	0	0	0	0	0	0	0	0
I127	1	6/28/2005		6/28/2005	5/25/2005	7/20/2000	6/25/2002	0	20	29	0.69	0	1.05	118	0	0	0	0	0	100	0	0	-2	0	210	0
I130	1	6/30/2005	11/29/1995	6/30/2005	3/8/2005	1/3/2000	5/1/1998	100	20	21	1.25	0	1.25	46	20	0	0	0	0	1	0	0	20	0	0	125
I131	1	2/9/2005		9/17/2003		1/3/2000	2/9/2005	0	8	8	28	0	28	3	0	0	0	0	0	0	0	0	0	0	0	0
I132	1	3/14/2005		3/14/2005		1/3/2000	2/7/2005	0	0	0	0.08	0	0.08	40	0	0	0	0	0	0	0	0	0	0	0	0
I133	1	3/14/2005		3/14/2005		1/3/2000	2/7/2005	0	8	8	11	0	11	167	0	0	0	0	0	0	0	0	0	0	0	0
I142	1	5/26/2005		7/31/2004	4/5/1995	1/3/2000	5/1/1998	0	0	20	0.63	0	0.63	167	5	0	0	0	0	0	0	0	0	0	0	0
I143	1	6/15/2005		5/17/2005	7/3/2003	7/9/1999	1/11/2005	0	20	37	55	0	55	113	45	0	0	0	0	0	0	0	10	0	0	0
I146	1	5/26/2005		11/30/2004	11/4/2004	1/3/2000	10/26/1998	250	20	24	2.29	0	2.29	88	30	0	0	0	0	0	0	0	0	0	0	0
I158	1	1/4/2005		1/30/2004		1/3/2000	1/19/2004	0	20	20	0.63	0	0.63	4	0	0	0	0	0	0	0	0	0	0	0	0
I166	1	1/4/2005		2/10/1998		1/3/2000		0	0	21	1.63	0	1.63	51	0	0	0	0	0	0	0	0	0	0	0	0
I170	1	6/30/2005			6/30/2005			0	0	6	7.49	0	10.99	500	140	0	0	0	500	0	0	0	0	0	54.95	0
I171	1	5/26/2005		11/30/2004	11/17/2004	9/21/2000	8/29/2002	1000	13	8	5.62	0	5.62	987	140	0	0	0	0	0	0	0	0	0	0	0
I172	1	6/15/2005		5/17/2005		1/3/2000	5/20/1998	0	20	20	1.94	0	1.94	28	20	0	0	0	0	0	0	0	10	0	0	0
I173	1	5/26/2005		2/27/2004	1/7/2004	1/3/2000	5/21/1998	0	20	29	5.62	0	5.62	264	10	0	0	0	0	0	0	0	0	0	0	0
I174	1	5/27/2005		2/27/2004	2/7/2000	2/24/2000	5/20/1998	0	20	20	2.05	0	2.05	9	10	0	0	50	0	0	0	0	0	0	0	0
I176	1	5/27/2005		2/27/2004		1/3/2000	5/21/1998	0	0	17	1.29	0	1.29	4	10	0	0	50	0	0	0	0	0	0	0	0
I177	1	5/26/2005		2/27/2004	1/7/2004	1/3/2000	5/21/1998	0	0	30	3.88	0	3.88	19	10	0	0	0	0	0	0	0	0	0	0	0
I178	1	5/26/2005		2/27/2004		1/3/2000	5/21/1998	0	0	17	1.23	0	1.23	10	10	0	0	0	0	0	0	0	0	0	0	0
I179	1	5/26/2005		2/27/2004	1/7/2004	1/3/2000	5/21/1998	0	20	29	4.8	0	4.8	13	10	0	0	0	0	0	0	0	0	0	0	0
I180	1	5/26/2005		2/27/2004	10/25/2000	10/30/2000	5/1/1998	0	20	46	1.2	0	1.2	78	10	0	0	0	0	0	0	0	0	0	0	0
I183	1	5/26/2005		11/30/2004	2/19/2002	1/3/2000	8/29/2002	200	8	7	37.5	0	37.5	113	25	0	0	0	0	0	0	0	0	0	0	0
I185	1	6/29/2005		6/29/2005	10/29/2003	1/3/2000	1/11/2005	0	8	9	32	0	32	128	0	0	0	0	0	25	0	0	0	0	0	0
I186	1	6/30/2005	11/19/1996	6/30/2005	6/8/2005	8/30/2000	5/16/2003	0	8	4	1.8	0	1.8	789	1415	0	0	0	1000	346	0	0	1	0	18	27
I187	1	6/30/2005		6/30/2005	9/1/2004	9/12/2000	8/27/2004	0	8	5	3.19	0	3.19	590	136	0	0	0	0	89	0	0	10	0	0	0
I188	1	6/30/2005		5/31/2005		1/3/2000	6/30/2005	0	0	0	0	0	0	0	22	0	0	0	0	0	100	0	12	0	0	0
I190	1	5/26/2005		11/30/2004		1/3/2000	10/23/2001	0	20	20	1.57	0	1.57	484	15	0	0	0	0	0	0	0	0	0	0	0
I200	1	2/9/2005		12/19/2003		1/3/2000	2/9/2005	0	8	8	11	0	11	221	0	0	0	0	0	0	0	0	0	0	0	0
I202	1	2/9/2005		6/19/1998		1/3/2000	2/9/2005	0	0	9	8	0	8	430	0	0	0	0	0	0	0	0	0	0	0	0
I205	1	2/9/2005		9/17/2003		1/3/2000	2/9/2005	0	0	6	7.6	0	7.6	5	0	0	0	0	0	0	0	0	0	0	0	0
I206	1	1/4/2005		5/29/2001		1/3/2000	5/1/1998	0	0	22	0.9	0	0.9	124	0	0	0	0	0	0	0	0	0	0	0	0
I208	1	6/30/2005		5/13/2005		1/3/2000	6/30/2005	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0
I216	1	1/25/2005		1/25/2005	1/7/2004	11/30/2000	1/3/2001	100	0	22	180	0	180	56	0	0	0	0	0	0	0	0	0	0	0	0
I219	1	6/30/2005		6/30/2005	3/8/2005	11/28/2000	3/12/2004	500	20	37	1.61	0	1.61	182	381	0	0	200	0	131	0	0	11	0	0	1610
I237	1	5/26/2005		2/27/2004		1/3/2000	5/1/1998	0	0	21	0.65	0	0.65	79	10	0	0	0	0	0	0	0	0	0	0	0
I238	1	1/4/2005						0	0	0	0.37	0	0.37	500	0	0	0	0	0	0	0	0	0	0	0	0
I240	1	6/30/2005		6/30/2005		1/3/2000	5/1/1998	0	20	24	56	0	56	231	6	0	0	0	0	64	0	0	0	0	0	0
I246	1	6/20/2005		6/6/2005	3/5/2004	9/21/2000	5/1/1998	500	20	38	0.37	0	0.37	14	85	0	0	200	0	25	0	0	0	0	0	0
I251	1	1/4/2005		12/22/1997		1/3/2000	5/1/1998	0	20	20	2.68	0	2.68	117	0	0	0	0	0	0	0	0	0	0	0	0
I252	1	1/4/2005		3/2/1999		1/3/2000	5/1/1998	0	20	20	2.25	0	2.25	103	0	0	0	0	0	0	0	0	0	0	0	0
I268	1	1/4/2005		12/24/1997		1/3/2000		0	20	20	1.32	0	1.32	238	0	0	0	0	0	0	0	0	0	0	0	0
I269	1	1/4/2005		12/23/1997		1/3/2000		0	20	20	1.32	0	1.32	236	0	0	0	0	0	0	0	0	0	0	0	0
I271	1	5/26/2005		7/31/2004	7/8/2004	1/3/2000	6/25/2002	0	20	36	2.6	0	2.6	92	10	0	0	0	0	0	0	0	0	0	0	0
I272	1	1/4/2005		7/31/2004	2/7/2003	7/12/2000	6/20/2002	0	20	18	2.75	0	2.75	11	0	0	0	0	0	0	0	0	0	0	0	0
I273	1	1/4/2005		4/2/1999		1/3/2000	5/1/1998	0	20	36	1.25	0	1.25	227	0	0	0	0	0	0	0	0	0	0	0	0
I274	1	1/4/2005		4/2/1999		1/3/2000	5/1/1998	0	20	21	1.32	0	1.32	54	0	0	0	0	0	0	0	0	0	0	0	0
I275	1	1/4/2005		12/19/2003		1/3/2000		0	20	28	242	0	242	21	0	0	0	0	0	0	0	0	0	0	0	0
I276	1	6/30/2005		6/30/2005	6/3/2005	1/25/2000		0	20	23	3.5	0	3.1	44	2	0	0	0	50	23	0	0	0	0	155	0
I277	1	1/4/2005		9/24/2004		1/3/2000		0	20	20	2.65	0	2.65	29	0	0	0	0	0	0	0	0	0	0	0	0
I278	1	6/30/2005		6/30/2005	9/4/2003	11/30/2000	4/29/2003	125	20	14	2.01	0	2.01	30	4	0	0	0	0	16	0	0	0	0	0	0
I281	1	6/30/2005		6/22/2005			6/30/2005	0	0	0	0.1	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0
I282	1	6/30/2005		6/22/2005			6/30/2005	0	0	0	0.1	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0
I284	1	6/22/2005		6/22/2005	6/3/2005	3/1/1999	2/10/1998	0	20	15	1.46	0	1.46	92	0	0	0	0	100	25	0	0	0	0	146	0
I285	1	1/4/2005		4/30/2002	1/3/2001	1/3/2000	2/6/1998	0	14	13	540	0	540	2605	0	0	0	0	0	0	0	0	0	0	0	0
I286	1	5/26/2005		7/31/2004		1/3/2000	2/14/2001	0	20	20	1.73	0	1.73	172	5	0	0	0	0	0	0	0	0	0	0	0
I287	1	1/4/2005		1/30/2004			12/31/2002	0	0	0	1.73	0	1.73	142	0	0	0	0	0	0	0	0	0	0	0	0
I288	1	5/26/2005		2/27/2004		1/3/2000	1/16/2004	0	20	20	1.27	0	1.27	75	10	0	0	0	0	0	0	0	0	0	0	0
I289	1	1/4/2005		1/30/2001		1/3/2000	1/16/2004	0	20	20	1.13	0	1.13	55	0	0	0	0	0	0	0	0	0	0	0	0
I290	1	1/4/2005				1/3/2000	1/16/2004	0	20	20	1.32	0	1.32	249	0	0	0	0	0	0	0	0	0	0	0	0
I291	1	1/4/2005		2/28/2000		1/3/2000		0	20	20	1.13	0	1.13	283	0	0	0	0	0	0	0	0	0	0	0	0
I292	1	6/14/2005		5/31/2005	6/14/2005	9/21/2000	1/10/2005	1000	20	50	1.3	0	0.73	784	691	0	0	0	500	0	0	0	0	0	365	910
I293	1	1/4/2005		1/30/2004		1/3/2000	2/12/2002	0	20	20	0.63	0	0.63	31	0	0	0	0	0	0	0	0	0	0	0	0
I300	1	1/4/2005		5/29/2001		1/3/2000	7/2/1998	0	20	20	0.74	0	0.74	241	0	0	0	0	0	0	0	0	0	0	0	0
I304	1	5/26/2005		11/30/2004	11/4/2004	1/3/2000	1/16/2004	0	20	24	1.23	0	1.23	97	5	0	0	0	0	0	0	0	0	0	0	0
I305	1	5/26/2005		11/30/2004	8/30/2002	1/3/2000	1/16/2004	0	20	18	75	0	75	148	15	0	0	0	0	0	0	0	0	0	0	0
I306	1	1/4/2005		7/31/2004	5/9/2002	1/3/2000	5/14/2002	0	20	17	1.6	0	1.6	156	0	0	0	0	0	0	0	0	0	0	0	0
I309	1	1/4/2005				1/3/2000	1/16/2004	0	20	20	1.3	0	1.3	157	0	0	0	0	0	0	0	0	0	0	0	0
I310	1	1/4/2005					1/16/2004	0	0	0	1.3	0	1.3	320	0	0	0	0	0	0	0	0	0	0	0	0
I311	1	5/26/2005		7/31/2004		1/3/2000	1/16/2004	0	13	13	8.9	0	8.9	110	5	0	0	0	0	0	0	0	0	0	0	0
I319	1	6/15/2005		4/27/2005	4/20/2005	1/3/2000		200	20	20	0.65	0	0.65	182	50	0	0	0	0	0	0	0	25	0	56	0
I320	1	1/4/2005		11/30/2001		1/3/2000		0	20	32	1.82	0	1.82	10	0	0	0	0	0	0	0	0	0	0	0	0
I321	1	1/4/2005				1/3/2000	1/16/2004	0	20	9	0.85	0	0.85	48	0	0	0	0	0	0	0	0	0	0	0	0
I324	1	1/4/2005		8/31/2004	8/17/2004	1/3/2000	1/16/2004	0	20	28	1.76	0	1.76	89	0	0	0	0	0	0	0	0	0	0	0	0
I327	1	6/30/2005		6/30/2005	6/3/2005	1/10/2001	2/27/2004	500	0	45	0.68	0	0.68	411	318	0	0	0	500	243	0	0	-3	0	340	340
I328	1	1/4/2005		1/25/1999		1/3/2000	1/16/2004	0	0	9	1.69	0	1.69	21	0	0	0	0	0	0	0	0	0	0	0	0
I332	1	6/9/2005		5/27/2005	2/14/2005	9/21/2000	1/25/2002	100	0	57	2.64	0	2.64	65	25	0	0	0	0	0	0	0	25	0	0	264
I333	1	6/17/2005		5/17/2005	8/5/2004	5/31/2000	5/28/2003	0	0	57	4.03	0	4.03	7	10	0	0	25	0	0	0	0	10	0	0	0
I334	1	1/4/2005						0	0	0	1.72	0	1.72	22	0	0	0	0	0	0	0	0	0	0	0	0
I335	1	1/4/2005						0	0	0	1.72	0	1.72	26	0	0	0	0	0	0	0	0	0	0	0	0
I336	1	1/4/2005						0	0	0	1.72	0	1.72	25	0	0	0	0	0	0	0	0	0	0	0	0
I337	1	1/4/2005		5/13/2004	4/27/2004	1/3/2000		0	0	23	1.24	0	1.24	204	0	0	0	0	0	0	0	0	0	0	0	0
I338	1	6/30/2005		5/17/2005			6/30/2005	0	0	0	0.1	0	0	0	10	0	0	0	0	0	10	0	10	0	0	0
I339	1	6/30/2005		5/17/2005			6/30/2005	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	10	0	0	0
I340	1	1/4/2005			1/19/2000	1/20/2000		0	0	12	1.33	0	1.33	89	0	0	0	0	0	0	0	0	0	0	0	0
I341	1	1/4/2005			1/19/2000	1/20/2000		0	0	12	1.33	0	1.33	89	0	0	0	0	0	0	0	0	0	0	0	0
I342	1	6/15/2005		5/17/2005			5/27/2005	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0
I343	1	6/30/2005		6/9/2005			6/30/2005	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	-1	0	0	0
I346	1	5/26/2005						0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
I349	1	4/6/2005		4/6/2005				0	0	0	0	0	0	-25	0	0	0	0	0	0	0	0	0	0	0	0
I353	1	6/30/2005		5/31/2005			6/30/2005	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0
I354	1	6/30/2005		6/30/2005			6/30/2005	0	0	0	0.1	0	0	-1	20	0	0	0	0	1	39	0	20	0	0	0
I355	1	6/30/2005		6/30/2005	3/8/2005	8/15/2000	4/16/2001	100	0	21	2.95	0	2.95	74	20	0	0	0	0	1	0	0	20	0	0	295
I356	1	5/31/2005		5/31/2005	5/11/2005	8/15/2000		100	0	16	2.95	0	3.15	89	0	0	0	0	0	0	0	0	0	0	315	0
I357	1	1/4/2005		12/6/2001	2/20/2001	8/15/2000		0	0	27	1.88	0	1.88	197	0	0	0	0	0	0	0	0	0	0	0	0
I358	1	4/25/2005		3/17/2005	6/4/2004	11/30/2000		0	0	22	0.98	0	0.98	123	75	0	0	0	0	0	0	0	0	0	0	0
I359	1	6/17/2005		11/30/2004	1/7/2004		1/19/2004	0	0	25	2.6	0	2.6	48	10	0	0	100	0	0	0	0	0	0	0	0
I360	1	5/26/2005		11/30/2004	10/22/2002		3/19/2001	100	0	33	2.85	0	2.85	91	30	0	0	0	0	0	0	0	0	0	0	0
I361	1	6/22/2005		6/22/2005	6/3/2005		12/31/2002	0	0	7	3.8	0	3.8	47	0	0	0	0	50	25	0	0	0	0	190	0
I362	1	1/4/2005		5/14/2003	2/18/2003			0	0	11	1.46	0	1.46	77	0	0	0	0	0	0	0	0	0	0	0	0
I364	1	4/6/2005		4/6/2005	6/26/2003			0	0	17	2.95	0	2.95	17	1	0	0	0	0	0	0	0	0	0	0	0
I365	1	4/6/2005		4/6/2005	11/12/2003			0	0	17	1.85	0	1.85	8	1	0	0	0	0	0	0	0	0	0	0	0
I366	1	4/6/2005		4/6/2005	1/7/2004			0	0	31	2.35	0	2.35	12	1	0	0	0	0	0	0	0	0	0	0	0
